tick,num_cars,waiting_cars,congestion,average_speed
16264,50,50,100,1
16265,50,50,100,1
16266,50,50,100,1
16267,50,50,100,1
16268,50,50,100,1
16269,50,50,100,1
16270,50,50,100,1
16271,50,50,100,1
16272,50,50,100,1
16273,50,50,100,1
16274,50,50,100,1
16275,50,50,100,1
16276,50,50,100,1
16277,50,50,100,1
16278,50,50,100,1
16279,50,50,100,1
16280,50,50,100,1
16281,50,50,100,1
16282,50,50,100,1
16283,50,50,100,1
16284,50,50,100,1
16285,50,50,100,1
16286,50,50,100,1
16287,50,50,100,1
16288,50,50,100,1
16289,50,50,100,1
16290,50,50,100,1
16291,50,50,100,1
16292,50,50,100,1
16293,50,50,100,1
16294,50,50,100,1
16295,50,50,100,1
16296,50,50,100,1
16297,50,50,100,1
16298,50,50,100,1
16299,50,50,100,1
16300,50,50,100,1
16301,50,50,100,1
16302,50,50,100,1
16303,50,50,100,1
16304,50,50,100,1
16305,50,50,100,1
16306,50,50,100,1
16307,50,50,100,1
16308,50,50,100,1
16309,50,50,100,1
16310,50,50,100,1
16311,50,50,100,1
16312,50,50,100,1
16313,50,50,100,1
16314,50,50,100,1
16315,50,50,100,1
16316,50,50,100,1
16317,50,50,100,1
16318,50,50,100,1
16319,50,50,100,1
16320,50,50,100,1
16321,50,50,100,1
16322,50,50,100,1
16323,50,50,100,1
16324,50,50,100,1
16325,50,50,100,1
16326,50,50,100,1
16327,50,50,100,1
16328,50,50,100,1
16329,50,50,100,1
16330,50,50,100,1
16331,50,50,100,1
16332,50,50,100,1
16333,50,50,100,1
16334,50,50,100,1
16335,50,50,100,1
16336,50,50,100,1
16337,50,50,100,1
16338,50,50,100,1
16339,50,50,100,1
16340,50,50,100,1
16341,50,50,100,1
16342,50,50,100,1
16343,50,50,100,1
16344,50,50,100,1
16345,50,50,100,1
16346,50,50,100,1
16347,50,50,100,1
16348,50,50,100,1
16349,50,50,100,1
16350,50,50,100,1
16351,50,50,100,1
16352,50,50,100,1
16353,50,50,100,1
16354,50,50,100,1
16355,50,50,100,1
16356,50,50,100,1
16357,50,50,100,1
16358,50,50,100,1
16359,50,50,100,1
16360,50,50,100,1
16361,50,50,100,1
16362,50,50,100,1
16363,50,50,100,1
16364,50,50,100,1
16365,50,50,100,1
16366,50,50,100,1
16367,50,50,100,1
16368,50,50,100,1
16369,50,50,100,1
16370,50,50,100,1
16371,50,50,100,1
16372,50,50,100,1
16373,50,50,100,1
16374,50,50,100,1
16375,50,50,100,1
16376,50,50,100,1
16377,50,50,100,1
16378,50,50,100,1
16379,50,50,100,1
16380,50,50,100,1
16381,50,50,100,1
16382,50,50,100,1
16383,50,50,100,1
16384,50,50,100,1
16385,50,50,100,1
16386,50,50,100,1
16387,50,50,100,1
16388,50,50,100,1
16389,50,50,100,1
16390,50,50,100,1
16391,50,50,100,1
16392,50,50,100,1
16393,50,50,100,1
16394,50,50,100,1
16395,50,50,100,1
16396,50,50,100,1
16397,50,50,100,1
16398,50,50,100,1
16399,50,50,100,1
16400,50,50,100,1
16401,50,50,100,1
16402,50,50,100,1
16403,50,50,100,1
16404,50,50,100,1
16405,50,50,100,1
16406,50,50,100,1
16407,50,50,100,1
16408,50,50,100,1
16409,50,50,100,1
16410,50,50,100,1
16411,50,50,100,1
16412,50,50,100,1
16413,50,50,100,1
16414,50,50,100,1
16415,50,50,100,1
16416,50,50,100,1
16417,50,50,100,1
16418,50,50,100,1
16419,50,50,100,1
16420,50,50,100,1
16421,50,50,100,1
16422,50,50,100,1
16423,50,50,100,1
16424,50,50,100,1
16425,50,50,100,1
16426,50,50,100,1
16427,50,50,100,1
16428,50,50,100,1
16429,50,50,100,1
16430,50,50,100,1
16431,50,50,100,1
16432,50,50,100,1
16433,50,50,100,1
16434,50,50,100,1
16435,50,50,100,1
16436,50,50,100,1
16437,50,50,100,1
16438,50,50,100,1
16439,50,50,100,1
16440,50,50,100,1
16441,50,50,100,1
16442,50,50,100,1
16443,50,50,100,1
16444,50,50,100,1
16445,50,50,100,1
16446,50,50,100,1
16447,50,50,100,1
16448,50,50,100,1
16449,50,50,100,1
16450,50,50,100,1
16451,50,50,100,1
16452,50,50,100,1
16453,50,50,100,1
16454,50,50,100,1
16455,50,50,100,1
16456,50,50,100,1
16457,50,50,100,1
16458,50,50,100,1
16459,50,50,100,1
16460,50,50,100,1
16461,50,50,100,1
16462,50,50,100,1
16463,50,50,100,1
16464,50,50,100,1
16465,50,50,100,1
16466,50,50,100,1
16467,50,50,100,1
16468,50,50,100,1
16469,50,50,100,1
16470,50,50,100,1
16471,50,50,100,1
16472,50,50,100,1
16473,50,50,100,1
16474,50,50,100,1
16475,50,50,100,1
16476,50,50,100,1
16477,50,50,100,1
16478,50,50,100,1
16479,50,50,100,1
16480,50,50,100,1
16481,50,50,100,1
16482,50,50,100,1
16483,50,50,100,1
16484,50,50,100,1
16485,50,50,100,1
16486,50,50,100,1
16487,50,50,100,1
16488,50,50,100,1
16489,50,50,100,1
16490,50,50,100,1
16491,50,50,100,1
16492,50,50,100,1
16493,50,50,100,1
16494,50,50,100,1
16495,50,50,100,1
16496,50,50,100,1
16497,50,50,100,1
16498,50,50,100,1
16499,50,50,100,1
16500,50,50,100,1
16501,50,50,100,1
16502,50,50,100,1
16503,50,50,100,1
16504,50,50,100,1
16505,50,50,100,1
16506,50,50,100,1
16507,50,50,100,1
16508,50,50,100,1
16509,50,50,100,1
16510,50,50,100,1
16511,50,50,100,1
16512,50,50,100,1
16513,50,50,100,1
16514,50,50,100,1
16515,50,50,100,1
16516,50,50,100,1
16517,50,50,100,1
16518,50,50,100,1
16519,50,50,100,1
16520,50,50,100,1
16521,50,50,100,1
16522,50,50,100,1
16523,50,50,100,1
16524,50,50,100,1
16525,50,50,100,1
16526,50,50,100,1
16527,50,50,100,1
16528,50,50,100,1
16529,50,50,100,1
16530,50,50,100,1
16531,50,50,100,1
16532,50,50,100,1
16533,50,50,100,1
16534,50,50,100,1
16535,50,50,100,1
16536,50,50,100,1
16537,50,50,100,1
16538,50,50,100,1
16539,50,50,100,1
16540,50,50,100,1
16541,50,50,100,1
16542,50,50,100,1
16543,50,50,100,1
16544,50,50,100,1
16545,50,50,100,1
16546,50,50,100,1
16547,50,50,100,1
16548,50,50,100,1
16549,50,50,100,1
16550,50,50,100,1
16551,50,50,100,1
16552,50,50,100,1
16553,50,50,100,1
16554,50,50,100,1
16555,50,50,100,1
16556,50,50,100,1
16557,50,50,100,1
16558,50,50,100,1
16559,50,50,100,1
16560,50,50,100,1
16561,50,50,100,1
16562,50,50,100,1
16563,50,50,100,1
16564,50,50,100,1
16565,50,50,100,1
16566,50,50,100,1
16567,50,50,100,1
16568,50,50,100,1
16569,50,50,100,1
16570,50,50,100,1
16571,50,50,100,1
16572,50,50,100,1
16573,50,50,100,1
16574,50,50,100,1
16575,50,50,100,1
16576,50,50,100,1
16577,50,50,100,1
16578,50,50,100,1
16579,50,50,100,1
16580,50,50,100,1
16581,50,50,100,1
16582,50,50,100,1
16583,50,50,100,1
16584,50,50,100,1
16585,50,50,100,1
16586,50,50,100,1
16587,50,50,100,1
16588,50,50,100,1
16589,50,50,100,1
16590,50,50,100,1
16591,50,50,100,1
16592,50,50,100,1
16593,50,50,100,1
16594,50,50,100,1
16595,50,50,100,1
16596,50,50,100,1
16597,50,50,100,1
16598,50,50,100,1
16599,50,50,100,1
16600,50,50,100,1
16601,50,50,100,1
16602,50,50,100,1
16603,50,50,100,1
16604,50,50,100,1
16605,50,50,100,1
16606,50,50,100,1
16607,50,50,100,1
16608,50,50,100,1
16609,50,50,100,1
16610,50,50,100,1
16611,50,50,100,1
16612,50,50,100,1
16613,50,50,100,1
16614,50,50,100,1
16615,50,50,100,1
16616,50,50,100,1
16617,50,50,100,1
16618,50,50,100,1
16619,50,50,100,1
16620,50,50,100,1
16621,50,50,100,1
16622,50,50,100,1
16623,50,50,100,1
16624,50,50,100,1
16625,50,50,100,1
16626,50,50,100,1
16627,50,50,100,1
16628,50,50,100,1
16629,50,50,100,1
16630,50,50,100,1
16631,50,50,100,1
16632,50,50,100,1
16633,50,50,100,1
16634,50,50,100,1
16635,50,50,100,1
16636,50,50,100,1
16637,50,50,100,1
16638,50,50,100,1
16639,50,50,100,1
16640,50,50,100,1
16641,50,50,100,1
16642,50,50,100,1
16643,50,50,100,1
16644,50,50,100,1
16645,50,50,100,1
16646,50,50,100,1
16647,50,50,100,1
16648,50,50,100,1
16649,50,50,100,1
16650,50,50,100,1
16651,50,50,100,1
16652,50,50,100,1
16653,50,50,100,1
16654,50,50,100,1
16655,50,50,100,1
16656,50,50,100,1
16657,50,50,100,1
16658,50,50,100,1
16659,50,50,100,1
16660,50,50,100,1
16661,50,50,100,1
16662,50,50,100,1
16663,50,50,100,1
16664,50,50,100,1
16665,50,50,100,1
16666,50,50,100,1
16667,50,50,100,1
16668,50,50,100,1
16669,50,50,100,1
16670,50,50,100,1
16671,50,50,100,1
16672,50,50,100,1
16673,50,50,100,1
16674,50,50,100,1
16675,50,50,100,1
16676,50,50,100,1
16677,50,50,100,1
16678,50,50,100,1
16679,50,50,100,1
16680,50,50,100,1
16681,50,50,100,1
16682,50,50,100,1
16683,50,50,100,1
16684,50,50,100,1
16685,50,50,100,1
16686,50,50,100,1
16687,50,50,100,1
16688,50,50,100,1
16689,50,50,100,1
16690,50,50,100,1
16691,50,50,100,1
16692,50,50,100,1
16693,50,50,100,1
16694,50,50,100,1
16695,50,50,100,1
16696,50,50,100,1
16697,50,50,100,1
16698,50,50,100,1
16699,50,50,100,1
16700,50,50,100,1
16701,50,50,100,1
16702,50,50,100,1
16703,50,50,100,1
16704,50,50,100,1
16705,50,50,100,1
16706,50,50,100,1
16707,50,50,100,1
16708,50,50,100,1
16709,50,50,100,1
16710,50,50,100,1
16711,50,50,100,1
16712,50,50,100,1
16713,50,50,100,1
16714,50,50,100,1
16715,50,50,100,1
16716,50,50,100,1
16717,50,50,100,1
16718,50,50,100,1
16719,50,50,100,1
16720,50,50,100,1
16721,50,50,100,1
16722,50,50,100,1
16723,50,50,100,1
16724,50,50,100,1
16725,50,50,100,1
16726,50,50,100,1
16727,50,50,100,1
16728,50,50,100,1
16729,50,50,100,1
16730,50,50,100,1
16731,50,50,100,1
16732,50,50,100,1
16733,50,50,100,1
16734,50,50,100,1
16735,50,50,100,1
16736,50,50,100,1
16737,50,50,100,1
16738,50,50,100,1
16739,50,50,100,1
16740,50,50,100,1
16741,50,50,100,1
16742,50,50,100,1
16743,50,50,100,1
16744,50,50,100,1
16745,50,50,100,1
16746,50,50,100,1
16747,50,50,100,1
16748,50,50,100,1
16749,50,50,100,1
16750,50,50,100,1
16751,50,50,100,1
16752,50,50,100,1
16753,50,50,100,1
16754,50,50,100,1
16755,50,50,100,1
16756,50,50,100,1
16757,50,50,100,1
16758,50,50,100,1
16759,50,50,100,1
16760,50,50,100,1
16761,50,50,100,1
16762,50,50,100,1
16763,50,50,100,1
16764,50,50,100,1
16765,50,50,100,1
16766,50,50,100,1
16767,50,50,100,1
16768,50,50,100,1
16769,50,50,100,1
16770,50,50,100,1
16771,50,50,100,1
16772,50,50,100,1
16773,50,50,100,1
16774,50,50,100,1
16775,50,50,100,1
16776,50,50,100,1
16777,50,50,100,1
16778,50,50,100,1
16779,50,50,100,1
16780,50,50,100,1
16781,50,50,100,1
16782,50,50,100,1
16783,50,50,100,1
16784,50,50,100,1
16785,50,50,100,1
16786,50,50,100,1
16787,50,50,100,1
16788,50,50,100,1
16789,50,50,100,1
16790,50,50,100,1
16791,50,50,100,1
16792,50,50,100,1
16793,50,50,100,1
16794,50,50,100,1
16795,50,50,100,1
16796,50,50,100,1
16797,50,50,100,1
16798,50,50,100,1
16799,50,50,100,1
16800,50,50,100,1
16801,50,50,100,1
16802,50,50,100,1
16803,50,50,100,1
16804,50,50,100,1
16805,50,50,100,1
16806,50,50,100,1
16807,50,50,100,1
16808,50,50,100,1
16809,50,50,100,1
16810,50,50,100,1
16811,50,50,100,1
16812,50,50,100,1
16813,50,50,100,1
16814,50,50,100,1
16815,50,50,100,1
16816,50,50,100,1
16817,50,50,100,1
16818,50,50,100,1
16819,50,50,100,1
16820,50,50,100,1
16821,50,50,100,1
16822,50,50,100,1
16823,50,50,100,1
16824,50,50,100,1
16825,50,50,100,1
16826,50,50,100,1
16827,50,50,100,1
16828,50,50,100,1
16829,50,50,100,1
16830,50,50,100,1
16831,50,50,100,1
16832,50,50,100,1
16833,50,50,100,1
16834,50,50,100,1
16835,50,50,100,1
16836,50,50,100,1
16837,50,50,100,1
16838,50,50,100,1
16839,50,50,100,1
16840,50,50,100,1
16841,50,50,100,1
16842,50,50,100,1
16843,50,50,100,1
16844,50,50,100,1
16845,50,50,100,1
16846,50,50,100,1
16847,50,50,100,1
16848,50,50,100,1
16849,50,50,100,1
16850,50,50,100,1
16851,50,50,100,1
16852,50,50,100,1
16853,50,50,100,1
16854,50,50,100,1
16855,50,50,100,1
16856,50,50,100,1
16857,50,50,100,1
16858,50,50,100,1
16859,50,50,100,1
16860,50,50,100,1
16861,50,50,100,1
16862,50,50,100,1
16863,50,50,100,1
16864,50,50,100,1
16865,50,50,100,1
16866,50,50,100,1
16867,50,50,100,1
16868,50,50,100,1
16869,50,50,100,1
16870,50,50,100,1
16871,50,50,100,1
16872,50,50,100,1
16873,50,50,100,1
16874,50,50,100,1
16875,50,50,100,1
16876,50,50,100,1
16877,50,50,100,1
16878,50,50,100,1
16879,50,50,100,1
16880,50,50,100,1
16881,50,50,100,1
16882,50,50,100,1
16883,50,50,100,1
16884,50,50,100,1
16885,50,50,100,1
16886,50,50,100,1
16887,50,50,100,1
16888,50,50,100,1
16889,50,50,100,1
16890,50,50,100,1
16891,50,50,100,1
16892,50,50,100,1
16893,50,50,100,1
16894,50,50,100,1
16895,50,50,100,1
16896,50,50,100,1
16897,50,50,100,1
16898,50,50,100,1
16899,50,50,100,1
16900,50,50,100,1
16901,50,50,100,1
16902,50,50,100,1
16903,50,50,100,1
16904,50,50,100,1
16905,50,50,100,1
16906,50,50,100,1
16907,50,50,100,1
16908,50,50,100,1
16909,50,50,100,1
16910,50,50,100,1
16911,50,50,100,1
16912,50,50,100,1
16913,50,50,100,1
16914,50,50,100,1
16915,50,50,100,1
16916,50,50,100,1
16917,50,50,100,1
16918,50,50,100,1
16919,50,50,100,1
16920,50,50,100,1
16921,50,50,100,1
16922,50,50,100,1
16923,50,50,100,1
16924,50,50,100,1
16925,50,50,100,1
16926,50,50,100,1
16927,50,50,100,1
16928,50,50,100,1
16929,50,50,100,1
16930,50,50,100,1
16931,50,50,100,1
16932,50,50,100,1
16933,50,50,100,1
16934,50,50,100,1
16935,50,50,100,1
16936,50,50,100,1
16937,50,50,100,1
16938,50,50,100,1
16939,50,50,100,1
16940,50,50,100,1
16941,50,50,100,1
16942,50,50,100,1
16943,50,50,100,1
16944,50,50,100,1
16945,50,50,100,1
16946,50,50,100,1
16947,50,50,100,1
16948,50,50,100,1
16949,50,50,100,1
16950,50,50,100,1
16951,50,50,100,1
16952,50,50,100,1
16953,50,50,100,1
16954,50,50,100,1
16955,50,50,100,1
16956,50,50,100,1
16957,50,50,100,1
16958,50,50,100,1
16959,50,50,100,1
16960,50,50,100,1
16961,50,50,100,1
16962,50,50,100,1
16963,50,50,100,1
16964,50,50,100,1
16965,50,50,100,1
16966,50,50,100,1
16967,50,50,100,1
16968,50,50,100,1
16969,50,50,100,1
16970,50,50,100,1
16971,50,50,100,1
16972,50,50,100,1
16973,50,50,100,1
16974,50,50,100,1
16975,50,50,100,1
16976,50,50,100,1
16977,50,50,100,1
16978,50,50,100,1
16979,50,50,100,1
16980,50,50,100,1
16981,50,50,100,1
16982,50,50,100,1
16983,50,50,100,1
16984,50,50,100,1
16985,50,50,100,1
16986,50,50,100,1
16987,50,50,100,1
16988,50,50,100,1
16989,50,50,100,1
16990,50,50,100,1
16991,50,50,100,1
16992,50,50,100,1
16993,50,50,100,1
16994,50,50,100,1
16995,50,50,100,1
16996,50,50,100,1
16997,50,50,100,1
16998,50,50,100,1
16999,50,50,100,1
17000,50,50,100,1
17001,50,50,100,1
17002,50,50,100,1
17003,50,50,100,1
17004,50,50,100,1
17005,50,50,100,1
17006,50,50,100,1
17007,50,50,100,1
17008,50,50,100,1
17009,50,50,100,1
17010,50,50,100,1
17011,50,50,100,1
17012,50,50,100,1
17013,50,50,100,1
17014,50,50,100,1
17015,50,50,100,1
17016,50,50,100,1
17017,50,50,100,1
17018,50,50,100,1
17019,50,50,100,1
17020,50,50,100,1
17021,50,50,100,1
17022,50,50,100,1
17023,50,50,100,1
17024,50,50,100,1
17025,50,50,100,1
17026,50,50,100,1
17027,50,50,100,1
17028,50,50,100,1
17029,50,50,100,1
17030,50,50,100,1
17031,50,50,100,1
17032,50,50,100,1
17033,50,50,100,1
17034,50,50,100,1
17035,50,50,100,1
17036,50,50,100,1
17037,50,50,100,1
17038,50,50,100,1
17039,50,50,100,1
17040,50,50,100,1
17041,50,50,100,1
17042,50,50,100,1
17043,50,50,100,1
17044,50,50,100,1
17045,50,50,100,1
17046,50,50,100,1
17047,50,50,100,1
17048,50,50,100,1
17049,50,50,100,1
17050,50,50,100,1
17051,50,50,100,1
17052,50,50,100,1
17053,50,50,100,1
17054,50,50,100,1
17055,50,50,100,1
17056,50,50,100,1
17057,50,50,100,1
17058,50,50,100,1
17059,50,50,100,1
17060,50,50,100,1
17061,50,50,100,1
17062,50,50,100,1
17063,50,50,100,1
17064,50,50,100,1
17065,50,50,100,1
17066,50,50,100,1
17067,50,50,100,1
17068,50,50,100,1
17069,50,50,100,1
17070,50,50,100,1
17071,50,50,100,1
17072,50,50,100,1
17073,50,50,100,1
17074,50,50,100,1
17075,50,50,100,1
17076,50,50,100,1
17077,50,50,100,1
17078,50,50,100,1
17079,50,50,100,1
17080,50,50,100,1
17081,50,50,100,1
17082,50,50,100,1
17083,50,50,100,1
17084,50,50,100,1
17085,50,50,100,1
17086,50,50,100,1
17087,50,50,100,1
17088,50,50,100,1
17089,50,50,100,1
17090,50,50,100,1
17091,50,50,100,1
17092,50,50,100,1
17093,50,50,100,1
17094,50,50,100,1
17095,50,50,100,1
17096,50,50,100,1
17097,50,50,100,1
17098,50,50,100,1
17099,50,50,100,1
17100,50,50,100,1
17101,50,50,100,1
17102,50,50,100,1
17103,50,50,100,1
17104,50,50,100,1
17105,50,50,100,1
17106,50,50,100,1
17107,50,50,100,1
17108,50,50,100,1
17109,50,50,100,1
17110,50,50,100,1
17111,50,50,100,1
17112,50,50,100,1
17113,50,50,100,1
17114,50,50,100,1
17115,50,50,100,1
17116,50,50,100,1
17117,50,50,100,1
17118,50,50,100,1
17119,50,50,100,1
17120,50,50,100,1
17121,50,50,100,1
17122,50,50,100,1
17123,50,50,100,1
17124,50,50,100,1
17125,50,50,100,1
17126,50,50,100,1
17127,50,50,100,1
17128,50,50,100,1
17129,50,50,100,1
17130,50,50,100,1
17131,50,50,100,1
17132,50,50,100,1
17133,50,50,100,1
17134,50,50,100,1
17135,50,50,100,1
17136,50,50,100,1
17137,50,50,100,1
17138,50,50,100,1
17139,50,50,100,1
17140,50,50,100,1
17141,50,50,100,1
17142,50,50,100,1
17143,50,50,100,1
17144,50,50,100,1
17145,50,50,100,1
17146,50,50,100,1
17147,50,50,100,1
17148,50,50,100,1
17149,50,50,100,1
17150,50,50,100,1
17151,50,50,100,1
17152,50,50,100,1
17153,50,50,100,1
17154,50,50,100,1
17155,50,50,100,1
17156,50,50,100,1
17157,50,50,100,1
17158,50,50,100,1
17159,50,50,100,1
17160,50,50,100,1
17161,50,50,100,1
17162,50,50,100,1
17163,50,50,100,1
17164,50,50,100,1
17165,50,50,100,1
17166,50,50,100,1
17167,50,50,100,1
17168,50,50,100,1
17169,50,50,100,1
17170,50,50,100,1
17171,50,50,100,1
17172,50,50,100,1
17173,50,50,100,1
17174,50,50,100,1
17175,50,50,100,1
17176,50,50,100,1
17177,50,50,100,1
17178,50,50,100,1
17179,50,50,100,1
17180,50,50,100,1
17181,50,50,100,1
17182,50,50,100,1
17183,50,50,100,1
17184,50,50,100,1
17185,50,50,100,1
17186,50,50,100,1
17187,50,50,100,1
17188,50,50,100,1
17189,50,50,100,1
17190,50,50,100,1
17191,50,50,100,1
17192,50,50,100,1
17193,50,50,100,1
17194,50,50,100,1
17195,50,50,100,1
17196,50,50,100,1
17197,50,50,100,1
17198,50,50,100,1
17199,50,50,100,1
17200,50,50,100,1
17201,50,50,100,1
17202,50,50,100,1
17203,50,50,100,1
17204,50,50,100,1
17205,50,50,100,1
17206,50,50,100,1
17207,50,50,100,1
17208,50,50,100,1
17209,50,50,100,1
17210,50,50,100,1
17211,50,50,100,1
17212,50,50,100,1
17213,50,50,100,1
17214,50,50,100,1
17215,50,50,100,1
17216,50,50,100,1
17217,50,50,100,1
17218,50,50,100,1
17219,50,50,100,1
17220,50,50,100,1
17221,50,50,100,1
17222,50,50,100,1
17223,50,50,100,1
17224,50,50,100,1
17225,50,50,100,1
17226,50,50,100,1
17227,50,50,100,1
17228,50,50,100,1
17229,50,50,100,1
17230,50,50,100,1
17231,50,50,100,1
17232,50,50,100,1
17233,50,50,100,1
17234,50,50,100,1
17235,50,50,100,1
17236,50,50,100,1
17237,50,50,100,1
17238,50,50,100,1
17239,50,50,100,1
17240,50,50,100,1
17241,50,50,100,1
17242,50,50,100,1
17243,50,50,100,1
17244,50,50,100,1
17245,50,50,100,1
17246,50,50,100,1
17247,50,50,100,1
17248,50,50,100,1
17249,50,50,100,1
17250,50,50,100,1
17251,50,50,100,1
17252,50,50,100,1
17253,50,50,100,1
17254,50,50,100,1
17255,50,50,100,1
17256,50,50,100,1
17257,50,50,100,1
17258,50,50,100,1
17259,50,50,100,1
17260,50,50,100,1
17261,50,50,100,1
17262,50,50,100,1
17263,50,50,100,1
17264,50,50,100,1
17265,50,50,100,1
17266,50,50,100,1
17267,50,50,100,1
17268,50,50,100,1
17269,50,50,100,1
17270,50,50,100,1
17271,50,50,100,1
17272,50,50,100,1
17273,50,50,100,1
17274,50,50,100,1
17275,50,50,100,1
17276,50,50,100,1
17277,50,50,100,1
17278,50,50,100,1
17279,50,50,100,1
17280,50,50,100,1
17281,50,50,100,1
17282,50,50,100,1
17283,50,50,100,1
17284,50,50,100,1
17285,50,50,100,1
17286,50,50,100,1
17287,50,50,100,1
17288,50,50,100,1
17289,50,50,100,1
17290,50,50,100,1
17291,50,50,100,1
17292,50,50,100,1
17293,50,50,100,1
17294,50,50,100,1
17295,50,50,100,1
17296,50,50,100,1
17297,50,50,100,1
17298,50,50,100,1
17299,50,50,100,1
17300,50,50,100,1
17301,50,50,100,1
17302,50,50,100,1
17303,50,50,100,1
17304,50,50,100,1
17305,50,50,100,1
17306,50,50,100,1
17307,50,50,100,1
17308,50,50,100,1
17309,50,50,100,1
17310,50,50,100,1
17311,50,50,100,1
17312,50,50,100,1
17313,50,50,100,1
17314,50,50,100,1
17315,50,50,100,1
17316,50,50,100,1
17317,50,50,100,1
17318,50,50,100,1
17319,50,50,100,1
17320,50,50,100,1
17321,50,50,100,1
17322,50,50,100,1
17323,50,50,100,1
17324,50,50,100,1
17325,50,50,100,1
17326,50,50,100,1
17327,50,50,100,1
17328,50,50,100,1
17329,50,50,100,1
17330,50,50,100,1
17331,50,50,100,1
17332,50,50,100,1
17333,50,50,100,1
17334,50,50,100,1
17335,50,50,100,1
17336,50,50,100,1
17337,50,50,100,1
17338,50,50,100,1
17339,50,50,100,1
17340,50,50,100,1
17341,50,50,100,1
17342,50,50,100,1
17343,50,50,100,1
17344,50,50,100,1
17345,50,50,100,1
17346,50,50,100,1
17347,50,50,100,1
17348,50,50,100,1
17349,50,50,100,1
17350,50,50,100,1
17351,50,50,100,1
17352,50,50,100,1
17353,50,50,100,1
17354,50,50,100,1
17355,50,50,100,1
17356,50,50,100,1
17357,50,50,100,1
17358,50,50,100,1
17359,50,50,100,1
17360,50,50,100,1
17361,50,50,100,1
17362,50,50,100,1
17363,50,50,100,1
17364,50,50,100,1
17365,50,50,100,1
17366,50,50,100,1
17367,50,50,100,1
17368,50,50,100,1
17369,50,50,100,1
17370,50,50,100,1
17371,50,50,100,1
17372,50,50,100,1
17373,50,50,100,1
17374,50,50,100,1
17375,50,50,100,1
17376,50,50,100,1
17377,50,50,100,1
17378,50,50,100,1
17379,50,50,100,1
17380,50,50,100,1
17381,50,50,100,1
17382,50,50,100,1
17383,50,50,100,1
17384,50,50,100,1
17385,50,50,100,1
17386,50,50,100,1
17387,50,50,100,1
17388,50,50,100,1
17389,50,50,100,1
17390,50,50,100,1
17391,50,50,100,1
17392,50,50,100,1
17393,50,50,100,1
17394,50,50,100,1
17395,50,50,100,1
17396,50,50,100,1
17397,50,50,100,1
17398,50,50,100,1
17399,50,50,100,1
17400,50,50,100,1
17401,50,50,100,1
17402,50,50,100,1
17403,50,50,100,1
17404,50,50,100,1
17405,50,50,100,1
17406,50,50,100,1
17407,50,50,100,1
17408,50,50,100,1
17409,50,50,100,1
17410,50,50,100,1
17411,50,50,100,1
17412,50,50,100,1
17413,50,50,100,1
17414,50,50,100,1
17415,50,50,100,1
17416,50,50,100,1
17417,50,50,100,1
17418,50,50,100,1
17419,50,50,100,1
17420,50,50,100,1
17421,50,50,100,1
17422,50,50,100,1
17423,50,50,100,1
17424,50,50,100,1
17425,50,50,100,1
17426,50,50,100,1
17427,50,50,100,1
17428,50,50,100,1
17429,50,50,100,1
17430,50,50,100,1
17431,50,50,100,1
17432,50,50,100,1
17433,50,50,100,1
17434,50,50,100,1
17435,50,50,100,1
17436,50,50,100,1
17437,50,50,100,1
17438,50,50,100,1
17439,50,50,100,1
17440,50,50,100,1
17441,50,50,100,1
17442,50,50,100,1
17443,50,50,100,1
17444,50,50,100,1
17445,50,50,100,1
17446,50,50,100,1
17447,50,50,100,1
17448,50,50,100,1
17449,50,50,100,1
17450,50,50,100,1
17451,50,50,100,1
17452,50,50,100,1
17453,50,50,100,1
17454,50,50,100,1
17455,50,50,100,1
17456,50,50,100,1
17457,50,50,100,1
17458,50,50,100,1
17459,50,50,100,1
17460,50,50,100,1
17461,50,50,100,1
17462,50,50,100,1
17463,50,50,100,1
17464,50,50,100,1
17465,50,50,100,1
17466,50,50,100,1
17467,50,50,100,1
17468,50,50,100,1
17469,50,50,100,1
17470,50,50,100,1
17471,50,50,100,1
17472,50,50,100,1
17473,50,50,100,1
17474,50,50,100,1
17475,50,50,100,1
17476,50,50,100,1
17477,50,50,100,1
17478,50,50,100,1
17479,50,50,100,1
17480,50,50,100,1
17481,50,50,100,1
17482,50,50,100,1
17483,50,50,100,1
17484,50,50,100,1
17485,50,50,100,1
17486,50,50,100,1
17487,50,50,100,1
17488,50,50,100,1
17489,50,50,100,1
17490,50,50,100,1
17491,50,50,100,1
17492,50,50,100,1
17493,50,50,100,1
